num_links,num_words,has_offer,sender_score,all_caps,is_spam
2,126,0,0.6122922380499848,0,0
0,160,0,0.8336994209677422,0,0
1,79,0,0.3830421618589852,0,0
0,74,1,0.8622651637969605,0,0
1,126,0,0.6920690501639621,0,0
1,50,0,0.40586734973180294,1,0
1,116,1,0.9258381300908602,0,0
0,161,0,0.4186679641301228,0,0
2,105,0,0.9154602554959167,0,0
1,152,1,0.6935370043039384,0,0
3,138,1,0.5212667875288651,1,1
0,184,0,1.0,1,0
1,115,0,0.7810459234601522,0,0
4,22,1,0.9429465114342526,0,1
1,158,0,0.7865184256059649,0,0
0,61,1,0.6567112214111837,0,0
1,185,1,0.5258514091083415,1,1
1,171,1,0.6637600867941936,0,0
2,156,1,0.7326839802051756,0,0
2,160,0,0.8633230587272575,0,0
3,105,0,0.6213717704296428,0,0
3,165,0,0.8027088697995189,0,0
2,29,0,1.0,1,0
1,159,0,0.731641565480071,0,0
3,66,0,0.30818668984775566,0,1
1,102,0,0.7097008378994173,0,0
1,136,0,0.6810606551391843,0,0
1,29,0,0.6747305059893758,0,0
1,148,0,0.3808664174911887,0,0
1,90,0,0.7552935116296075,0,0
0,138,1,0.5936220469155504,0,0
3,138,1,0.6788937818610555,0,1
3,158,1,0.8896007563452928,1,1
3,146,1,0.5376948911798302,0,1
2,23,0,0.6795211514085473,0,0
1,105,1,0.6595476705687812,0,0
1,29,1,0.666845527565926,0,0
1,152,0,0.6112517846277601,1,0
2,143,1,0.6220133210221721,0,0
0,95,0,1.0,0,0
0,177,0,0.6154255091778682,0,0
2,76,0,0.7541438379243425,0,0
0,180,1,0.7209917068714246,0,0
4,184,0,0.7145699410680655,0,0
0,101,0,0.7960474137034219,0,0
0,42,0,0.5734081785988572,0,0
1,89,1,0.980283367866744,0,0
1,26,0,0.5159891408627348,0,0
4,38,1,0.6670934989701476,0,1
1,162,0,0.4626875102083704,0,0
1,136,0,0.8794079410867295,0,0
2,105,0,0.5157635274863934,0,0
1,179,0,0.8511399861373647,0,0
5,98,1,0.7529796107085795,0,1
3,78,0,0.7352377714822719,0,0
4,89,0,0.923248229380114,0,0
2,25,0,0.5790979257385708,0,0
1,95,0,0.9933989198187814,0,0
1,151,1,0.6232050374706024,0,0
2,138,0,0.7863419304992675,0,0
1,89,0,0.6613246696121833,0,0
2,134,1,0.8234476707030954,0,0
2,120,1,0.4994573905759236,0,0
1,161,0,0.7214229153226711,0,0
1,130,0,0.7036438460827628,0,0
1,102,0,0.7872133483532345,0,0
3,26,0,0.7810945851666774,0,0
1,80,1,0.5278858843071393,0,0
2,127,0,0.9612440199002272,0,0
3,91,0,0.6884922123695364,0,0
1,175,1,0.8460997363400664,0,0
0,118,0,0.44782360380956965,0,0
3,72,1,0.6170670032610999,0,1
2,102,0,0.9157220029101935,0,0
1,191,0,1.0,0,0
2,47,0,0.7848659594874624,1,0
0,65,0,0.6823826706647775,0,0
0,196,0,0.48754760198155583,0,0
0,142,0,0.8594576798642446,0,0
2,174,0,0.761304895000764,0,0
0,186,0,0.22934866103121304,0,0
2,103,0,0.3534420684308104,0,0
1,46,1,0.770053221962353,0,0
1,54,0,0.5335618780209306,0,0
3,66,1,0.4920859263435602,0,1
1,71,1,0.6791901690608294,0,0
1,88,1,0.7686407007550029,0,0
0,60,1,0.9860874334398366,0,0
4,69,0,0.5365165919657939,0,0
0,64,0,0.7871617401034952,0,0
4,39,0,0.4946782721591072,1,1
1,139,0,0.6009692854970485,0,0
2,55,0,0.7377784857632175,0,0
1,110,0,0.6704704600423552,0,0
1,89,0,0.4267666559380012,0,0
1,171,1,0.8026911229157707,0,0
1,183,0,0.8482478639575013,0,0
1,152,0,1.0,0,0
1,167,0,0.7443827477936241,0,0
0,124,0,0.7347472758879382,0,0
3,187,1,0.7606523267162643,0,1
1,117,0,0.4271674576731282,1,0
0,122,0,0.44087045297300903,0,0
3,143,1,0.6834779844585487,0,1
1,197,0,0.24059700817426138,0,0
2,93,1,0.47385610327668254,0,0
1,182,0,0.6004851334408093,1,0
2,83,0,0.9017623596243225,0,0
1,184,0,0.7518704343169065,0,0
2,64,1,0.39641457510829986,0,0
4,57,1,0.691945279416615,0,1
0,129,1,0.8166881704311726,0,0
1,120,0,0.8428351918382617,0,0
0,104,1,0.9091019462879846,0,0
0,174,0,0.9396105427631325,0,0
2,92,0,0.8139806770692155,0,0
0,22,0,0.7974187575297398,0,0
1,78,1,0.7465109085118842,0,0
0,119,0,0.8684761303324733,0,0
0,49,1,0.5424309040915261,1,1
3,35,1,0.6591164770121116,0,1
3,48,0,0.5601238911977596,0,1
1,119,0,0.7867095868388206,0,0
3,43,1,0.6482305682680038,0,1
1,26,0,0.9026877913162505,0,0
5,196,0,0.7104473449963759,0,0
1,120,0,0.9127040504221262,1,0
3,65,0,0.27776378718346995,0,1
1,67,0,0.5560352146995154,0,0
2,121,1,0.8876338368092798,0,0
1,172,0,0.7040647499312144,0,0
2,62,0,0.9111749962487549,0,0
0,74,0,0.7501804985473333,0,0
2,181,0,0.5132292456949159,0,0
1,84,1,1.0,1,0
1,175,0,0.5673103529564838,0,0
2,60,0,0.5508718772806585,0,0
1,176,0,0.8639378466355665,0,0
2,179,1,0.5177198727155987,0,0
0,53,0,0.44135825837256765,0,0
0,78,1,0.5464682625909276,0,0
2,199,1,0.8640329580839236,0,0
1,82,1,1.0,0,0
1,173,0,0.7009771299766504,0,0
4,31,0,0.5551703044455266,1,0
2,41,0,0.9469210341295933,0,0
1,75,0,0.5769429790974341,0,0
1,25,1,0.6111720638329532,0,0
1,55,0,0.7833172205410626,0,0
2,145,0,0.9282201629015269,0,0
1,78,1,0.7141039506636706,0,0
3,87,0,0.6290568184803981,0,0
0,71,0,1.0,0,0
0,139,1,0.565861608287152,0,0
4,96,0,0.5880533624529475,0,0
2,99,1,0.6223360253973111,0,0
2,126,0,0.8102278717523512,0,0
1,198,0,0.6065766725568983,0,0
3,109,0,0.8634513104230616,0,0
3,116,0,0.6896400211019492,1,0
2,87,0,0.6361880282074603,0,0
0,173,0,0.5876013768927266,0,0
0,92,0,0.6949735952419837,0,0
0,60,0,0.7894237739054248,0,0
1,152,1,0.6929734150795082,1,1
0,185,1,0.7465038027104911,0,0
2,135,0,0.5449677418765538,1,0
0,112,0,0.5568030704248017,0,0
4,121,1,0.699047152790009,0,1
0,123,0,0.7239159623408113,0,0
0,111,0,0.7095558052259052,0,0
0,38,1,0.5819367942851936,0,0
2,137,0,0.7145757671185148,0,0
0,84,0,0.7050827940735547,0,0
2,88,0,0.6757680410207124,0,0
1,72,1,0.5695598952241012,0,0
2,166,0,0.8038502704986433,0,0
1,85,0,0.6976319601399943,0,0
2,195,0,0.549949428405106,0,0
3,85,0,0.6750033828468764,1,1
0,37,0,0.583448810290301,0,0
3,99,0,0.7006312344865797,0,0
3,58,1,0.9856525069613029,1,1
2,146,1,0.7295741641639016,0,0
1,70,1,0.740295060680108,0,0
1,146,0,0.9848648024195924,0,0
3,170,0,0.754214368430007,1,1
2,180,0,0.7867464783132647,0,0
1,117,0,0.7288660684047068,0,0
2,173,1,0.6230529161284669,0,0
0,164,0,0.7896175917155762,0,0
0,97,1,1.0,1,0
3,190,0,0.4358311476048183,0,0
1,67,0,0.6085588935273079,0,0
2,101,0,0.5294003924942439,0,0
1,167,0,0.5517466000005486,1,0
1,182,0,0.9446873820731287,0,0
1,52,0,0.6683531408232767,0,0
4,100,0,0.8445933635414131,0,0
0,118,0,0.5665937109430227,0,0
1,21,0,0.5710307020361097,0,0
3,181,0,0.4964623998436837,0,0
0,95,1,0.9890085476900372,0,0
1,109,0,0.8550219437834766,0,0
1,145,0,0.48989803280219557,0,0
0,179,0,0.9284536209598779,0,0
3,40,0,0.6480999937526604,0,0
0,24,1,0.7906435925043585,1,1
2,47,1,0.7094023277099701,0,0
0,106,0,0.4126756352346926,0,0
2,67,0,0.5344513440098705,1,0
1,115,0,0.9707888221080941,0,0
3,118,0,0.8878599582057359,0,0
3,89,0,0.49566816650941936,0,0
2,102,1,0.7415968445773242,0,0
3,187,0,0.6570705424996403,0,0
2,25,0,0.9283908229600314,0,0
1,161,0,0.6590246544903186,0,0
0,138,1,0.5463670043257445,1,0
2,144,1,0.8474177128730427,0,0
0,86,0,0.9378209085259205,0,0
1,158,0,0.7787082574313037,0,0
0,186,0,0.8144204627630505,0,0
0,188,1,0.46096487936567987,0,0
4,43,0,0.4444164540099032,0,0
2,190,1,0.4300004708865171,0,0
0,128,0,0.9101586994691869,0,0
3,114,1,0.6225534569322834,0,1
0,173,0,0.8652600390259555,0,0
1,48,0,0.5799489932463695,0,0
2,21,0,0.6970913238785919,0,0
2,49,0,0.5388630170178607,0,0
1,130,1,0.6344860312657378,0,0
4,93,0,0.3580839231988344,0,0
1,95,0,0.6364706418516154,0,0
2,137,1,0.6188110446185101,0,0
3,38,1,0.36101839753096904,0,1
0,73,0,0.7849578189070497,0,0
2,139,0,0.8148565828457264,0,0
1,170,1,0.5675919791253579,1,1
1,114,0,0.4589527017863714,0,0
1,52,0,1.0,0,0
1,85,0,0.7512325297211436,0,0
2,158,0,0.22399633971305333,0,0
2,109,0,0.6143345849222788,0,0
1,165,1,0.5696810557226413,0,0
2,84,1,0.55491081273759,0,0
3,179,1,0.9184372303918781,1,1
2,151,1,0.7505908714530412,0,0
2,105,1,0.8270616307025065,0,0
3,55,0,0.6724187748799868,0,0
1,133,1,0.8706703038584557,0,0
1,180,0,0.625339320802234,0,0
2,161,0,0.7465692439449809,1,0
0,195,1,0.7974605469585179,1,1
2,56,0,0.5754143961329952,0,0
0,152,1,0.280679760277996,0,0
1,69,1,0.36135928787739524,0,1
0,88,0,1.0,0,0
1,120,0,0.8302247713377962,0,0
1,185,0,0.8396376189821247,0,0
2,193,1,0.9842955793671603,0,0
1,117,0,0.47501828769629206,0,0
2,162,0,0.5551391316549067,0,0
1,56,0,0.4790415208000697,0,0
2,46,1,1.0,0,0
1,131,0,0.5004325910236528,0,0
1,20,0,0.9508495076077961,0,0
1,176,0,0.5682188361413725,0,0
2,144,0,0.7170598848025589,0,0
2,154,0,0.9540629262779728,0,0
0,48,1,0.7571985670542415,0,0
1,178,1,0.6736699987989216,0,0
0,57,0,1.0,0,0
4,27,0,0.3332180014403824,0,0
1,114,0,0.5111841891507632,1,0
2,184,1,0.6380779774985691,0,0
1,115,1,0.9088554865011051,0,0
0,45,0,0.5992742619063108,0,0
0,195,1,0.8935432706502806,0,0
4,132,0,0.3555147625285376,0,0
0,30,0,0.9296567450055194,0,0
1,42,0,0.8787132249296914,0,0
2,181,1,0.48505042245897534,0,0
0,52,0,0.693101091636066,0,0
0,149,0,0.6461182969287141,0,0
3,132,0,0.7900328020230248,1,1
1,80,0,0.9322349670780465,0,0
0,151,0,0.563392852376088,0,0
2,31,0,0.7738943980447315,0,0
2,176,0,0.7491262026846638,0,0
3,126,1,0.7249953953122333,0,1
0,122,1,0.9910680757527219,0,0
0,189,0,0.732108590219449,0,0
0,197,1,0.45700091660557685,0,0
2,85,1,0.8475678972384978,0,0
1,154,0,1.0,0,0
1,144,0,0.7279996443619225,0,0
1,76,0,0.9704105764311337,0,0
1,65,0,0.6161335189608658,0,0
1,41,1,0.782854405884363,0,0
0,158,0,0.38745574629029533,0,0
0,180,0,0.5780358125978677,0,0
1,167,0,0.733732562407863,0,0
3,24,0,0.8339456849876289,0,0
0,87,0,0.7873265857032548,0,0
0,33,0,0.9560642359716451,0,0
1,150,1,0.394203793201721,0,0
0,133,1,0.9939492864672062,0,1
0,46,0,0.5572614432352667,0,0
1,23,0,0.4542775963856833,0,0
2,147,1,0.9073996154867527,0,0
0,83,0,0.4775099713224295,0,0
0,105,0,0.9827181561444482,0,0
5,189,0,0.2635799148392908,0,1
1,176,0,0.5488613004623686,0,0
0,99,0,0.8754150312746278,0,0
0,182,1,0.834465901301643,0,0
3,38,0,0.17316594530331397,0,1
0,135,0,0.5672495751205198,0,0
2,113,0,0.3568476444197919,0,0
1,88,1,0.7277012365248073,0,0
1,50,0,0.7102334662792237,0,0
1,190,1,0.6504605501116159,0,0
2,114,0,0.6786574673832384,0,0
1,168,0,0.47969487266721234,0,0
0,129,1,0.5531974898235911,1,1
2,181,1,0.9133387037643849,0,0
1,55,1,0.6020624884982427,0,0
1,60,0,0.5856994083401912,0,0
3,181,1,0.9279596467638447,0,1
2,172,0,0.46422003767361986,0,0
2,84,0,0.995930072490008,1,0
4,95,0,1.0,0,0
3,143,0,0.49689404598743037,0,0
0,41,0,0.8841313721590318,0,0
2,140,0,0.2675982940136118,0,0
1,41,1,0.7203474022814921,1,0
1,145,0,0.4982864084624885,0,0
1,192,0,0.8010601529730272,0,0
3,88,1,0.7629719178444619,0,1
0,29,0,0.6446640502207157,0,0
1,30,0,0.48139250985763216,1,0
4,175,0,0.8834593281554767,0,0
1,24,0,0.6937388773821312,1,0
2,31,0,0.5585171343333878,0,0
2,63,1,0.5973414436225679,0,0
1,128,0,0.6808836893147118,0,0
1,112,1,0.6801420801810424,0,0
4,109,1,0.7619803250683128,0,1
2,48,0,0.8911673131362052,1,0
2,55,1,0.909499126280511,0,0
2,54,0,0.6547156754298428,0,0
3,132,0,0.7850067140070054,0,0
2,27,1,0.659872614037258,0,0
1,35,0,0.9426958138549242,0,0
2,62,0,0.6735192918116467,0,0
1,88,0,0.7241936113522941,0,0
2,163,1,0.6948420915522835,0,0
2,75,0,0.792212623498927,0,0
2,60,0,0.8262968461530049,0,0
2,96,1,0.9770119867416339,1,1
2,27,0,0.9422865845290566,0,0
1,73,0,0.7086479498285875,0,0
0,109,0,0.6913882886583548,0,0
2,139,0,0.6549989241767835,0,0
0,152,0,0.9016380825906093,0,0
0,28,0,0.7490634001766632,0,0
2,90,0,1.0,0,0
1,49,0,0.6872896999878847,0,0
0,100,0,1.0,0,0
0,127,0,1.0,0,0
1,114,1,1.0,0,0
1,84,1,0.6340832200038413,0,0
3,49,0,0.6831379254394222,0,0
2,66,0,0.6675813950920835,0,0
1,114,0,0.9947157086885287,0,0
1,107,1,0.6099641199321831,1,0
4,178,0,0.5843339794769082,0,0
2,94,1,0.8387619224981049,0,0
1,125,0,0.4344486059114766,0,0
1,99,0,0.8536343176327295,0,0
1,156,1,0.47175644650581017,0,0
0,80,0,0.6176633710668182,1,0
3,116,0,0.9310847014783674,0,0
2,25,0,0.5888482715950574,0,0
0,64,0,0.7613085932244692,0,0
5,84,0,0.9417353100330867,0,0
0,56,1,0.472244330575492,0,0
1,109,0,0.7346215244006066,0,0
3,164,0,0.8293698829416382,0,0
1,121,1,0.4160259985471762,1,0
2,129,0,0.4924593592629306,0,0
2,172,0,1.0,0,0
1,69,0,0.47078623326206004,1,0
3,142,0,0.6300855568960894,0,0
1,90,1,0.29683278658224366,0,0
2,130,0,0.5428363079971796,0,0
2,50,0,0.8552333703210991,0,0
2,179,1,0.8917137123457979,1,0
0,134,0,0.858755087416085,0,0
1,67,0,0.6930303210420679,0,0
4,164,0,0.48498771820662157,0,0
0,76,1,0.7827000144583894,0,0
1,180,0,0.6116885396362486,0,0
0,166,0,0.3783596145747943,1,0
2,34,1,0.7057778195185292,0,0
4,182,0,0.95401278299097,0,0
3,196,0,0.9220663613516327,0,0
0,183,0,0.9355029675086312,0,0
1,73,0,0.7605577229519959,0,0
0,55,0,0.5140747242252071,0,0
1,72,0,0.8174226025285826,0,0
3,93,0,0.730219612926611,0,0
0,63,0,0.6485783528590972,0,0
3,52,0,0.8333534320343596,0,0
2,191,0,0.7913662732449659,0,0
2,74,0,0.5760504839192251,0,0
1,63,0,0.566737112439769,0,0
2,70,1,0.4694508742903869,0,0
1,118,1,0.7513283346863957,0,0
1,105,1,0.8814346403984923,0,0
6,70,0,0.5817293597075536,1,0
2,154,0,0.48678559670069266,0,0
1,148,0,0.8006792534261806,0,0
2,160,0,1.0,1,0
0,67,0,1.0,0,0
0,146,0,1.0,0,0
2,133,0,0.6901264547338514,0,0
2,103,0,0.5198551569414243,0,0
1,194,0,0.8215386559044981,0,0
0,66,0,0.6858756930534178,0,0
1,29,0,0.6601626603242653,0,0
1,45,0,1.0,0,0
0,69,0,0.9770894903822276,0,0
1,194,0,0.827375685192558,0,0
0,191,0,0.6807085836881445,0,0
1,148,0,0.7015139490134032,0,0
0,128,0,0.3911825841853628,0,0
5,82,0,0.9092057359060387,0,0
4,164,1,0.9594554625188855,0,1
3,164,0,0.5471024941655813,0,0
1,186,1,0.5743964294423843,0,0
1,62,0,0.8950304200232875,1,0
0,60,1,0.6351204482138748,0,0
1,34,1,0.9271248794766193,0,0
3,148,1,0.543612011859985,0,1
2,77,0,0.6376318149592562,0,0
0,73,0,0.8037205084776325,0,0
1,152,0,0.635262659518611,0,0
3,81,0,0.6236981481534822,1,1
2,146,1,0.6192004656583222,0,1
1,90,1,0.8389973092382248,1,1
2,65,1,0.8925808399312816,0,0
1,109,0,0.7985503164044274,0,0
2,175,0,0.5604887134567016,0,0
2,141,0,0.9735765411182495,0,0
0,103,0,0.7510684666566728,0,0
2,188,0,0.910106583737374,0,0
1,170,0,0.4419810526229441,0,0
1,179,1,0.9335030602680188,0,0
2,186,1,0.6255372472207301,0,0
1,101,0,0.6115152140205408,0,0
1,52,0,0.7810464943569417,0,0
0,108,0,0.28989027593807015,0,0
1,179,0,0.7699861366659042,0,0
2,133,0,0.6446547768685018,0,0
1,69,0,0.9828176670201443,0,0
3,198,0,0.7542501076889153,0,0
2,38,1,0.5013576087226128,0,0
0,22,0,0.5397678684844447,0,0
0,135,1,0.2081141227414124,0,0
2,110,0,1.0,1,0
3,164,0,0.19915290261895935,0,1
0,62,1,0.5918708836804094,0,0
2,176,0,0.8482546073365134,0,0
2,127,0,0.9935052076064042,0,0
2,63,0,1.0,0,0
0,71,1,0.6800781013464718,0,0
2,116,1,0.8004584974994456,0,0
2,47,0,0.63890401788249,0,0
0,128,1,0.38880213199765834,0,0
0,181,1,0.4909208658977843,0,0
1,73,0,0.3566837175092444,0,0
1,21,0,0.7632154809135417,0,0
1,133,1,0.6315512407557248,0,0
1,36,0,0.662500599089243,0,0
2,165,0,0.8344378039504045,0,0
3,47,0,0.7494907917031776,0,0
1,47,0,0.8324695402656705,0,0
3,199,1,1.0,0,0
2,35,0,0.5411699728123793,0,0
3,180,0,0.32530785818513763,0,1
2,104,0,0.5839352011372635,0,0
4,24,0,0.6586623483443032,0,0
2,64,0,0.7871217999620721,0,0
1,184,0,0.8448191744415716,0,0
1,71,0,0.4870790510088684,0,0
0,81,0,0.4574860602911216,0,0
1,24,0,0.9729004053463599,0,0
1,126,1,0.7637339847162369,0,0
3,30,0,0.7706627888944815,0,0
1,105,0,0.7528665789160373,1,0
0,150,1,0.7295782009265832,0,0
2,198,0,0.655082819328468,0,0
0,79,0,0.5581963429064116,0,0
0,85,1,0.5921034956661577,0,0
2,36,0,1.0,0,0
2,150,0,1.0,0,0
1,150,0,0.8854278957569996,0,0
1,59,1,0.686559979161811,0,0
0,99,1,0.8130501921192368,0,0
1,95,0,0.41514202467747896,0,0
1,82,0,0.8992979911343248,0,0
1,70,0,0.6519414318865744,0,0
4,148,0,0.7030708964652179,0,0
2,70,0,0.7196003207238013,0,0
2,23,0,0.664186086063,0,0
1,151,1,0.8607407437870152,0,0
5,194,1,1.0,0,1
1,186,0,0.8713951671354084,0,0
3,103,0,0.7131845702862354,0,0
1,68,0,0.4867948057622081,0,0
2,58,0,0.7079107278450595,0,0
2,164,0,0.684552720608412,0,0
0,162,0,0.8648955118998531,0,0
1,124,0,0.5710879315665982,0,0
3,175,0,0.5223858863445373,0,0
2,35,0,0.7596789656236594,0,0
2,153,0,0.8840751435248301,1,0
2,111,0,0.7305839542703307,0,0
0,179,1,0.893269293542876,0,0
4,44,0,0.4448175510209695,0,0
0,58,0,0.7947039930887128,0,0
2,164,0,0.4436239725901594,1,0
1,65,1,1.0,0,0
0,135,0,0.9681533796866171,0,0
0,72,0,0.776999789631239,0,0
2,133,0,0.3792154909188699,0,0
2,70,1,0.42498421744113846,0,0
0,165,1,1.0,0,0
0,39,0,0.468476570115854,1,0
2,106,0,0.800027834730491,0,0
2,152,1,1.0,1,1
1,81,0,0.721185594067797,0,0
2,122,1,0.46100274803864627,0,0
1,31,1,0.34493737807163943,0,0
3,100,0,0.7765675047868914,0,0
1,177,1,0.47920773679364775,0,0
1,163,1,0.7004573978792589,0,0
6,21,0,0.4869319540161232,0,0
1,144,0,0.5797114671581692,0,0
1,136,0,0.5861187590068367,0,0
2,150,0,0.647753520281567,1,0
0,27,0,0.5519202795793514,0,0
1,56,0,0.7569562865253991,0,0
0,74,0,0.8994637818898672,0,0
0,68,0,0.6279556200203055,0,0
1,78,1,0.7521710814341116,0,0
3,79,0,0.5129527614642616,1,1
2,108,0,0.3865038898840315,0,0
0,97,1,0.7803370131745315,0,0
2,138,0,0.8759267464487275,0,0
1,193,1,0.31727674780025383,0,1
3,119,0,0.6817354147433865,1,0
2,82,1,0.786447217844814,0,0
1,146,1,0.7578690519412261,0,0
0,179,1,0.5819812457725846,1,0
3,85,0,0.7095155934830473,0,0
3,104,0,0.885276797852168,0,0
2,23,0,0.5280332508795056,0,0
2,176,1,1.0,0,0
0,196,0,0.42241608447970497,0,0
0,112,0,0.8795552011314272,0,0
1,42,0,0.7107991763439805,0,0
1,150,0,0.5970452586435311,0,0
1,73,1,0.33163688390721857,0,0
1,168,0,0.9380386924189438,0,0
2,99,0,0.5131826877801009,0,0
1,63,0,0.6940039691425048,0,0
2,167,0,0.794206321657679,0,0
0,199,0,1.0,0,0
2,164,0,0.628864798978426,0,0
1,31,1,0.7102106263944837,0,0
1,152,0,0.7828136690378769,0,0
3,99,0,0.7232837720520032,0,0
1,145,0,0.547746303357308,0,0
2,111,0,0.9970627095548819,0,0
0,91,0,0.6078128100766829,0,0
1,65,0,0.7936251640767404,0,0
1,91,0,0.6566219575028525,0,0
1,112,0,0.5788307291592564,0,0
2,140,0,0.9096485658638607,0,0
1,37,0,0.7525892375110077,0,0
2,63,0,0.2631289291937294,0,0
2,62,0,0.7595500161138737,0,0
2,98,0,0.574582112774896,1,0
1,96,1,0.38223269576536023,0,1
1,169,0,0.8913085774046103,0,0
0,79,0,0.5472889685669899,0,0
1,82,0,0.7524725074261636,0,0
0,43,0,0.8839641079245962,0,0
1,48,0,0.6515067281422873,0,0
2,148,0,0.750241491985145,0,0
1,143,1,0.563840110585499,0,0
0,20,1,0.9207846379527601,0,0
1,92,1,0.6636507617980084,0,0
2,40,0,0.8074950448982947,0,0
2,175,1,1.0,1,0
0,165,1,0.329702215748496,0,1
2,116,1,0.5629629527602054,0,0
2,71,0,0.6654440167141201,0,0
1,85,0,0.7255229118019136,0,0
0,134,0,0.8230773872774598,1,0
1,107,0,0.9441622710566787,0,0
2,81,0,0.5509180054070336,0,0
2,38,1,0.6596581703438974,0,0
3,21,1,0.9243565833700823,0,1
2,74,1,0.7676035299458619,0,0
1,98,1,0.35987668580193,0,0
0,30,0,0.3433315701394064,0,0
2,163,0,0.6021964551326995,0,0
0,104,0,0.8104009174133909,0,0
2,46,0,0.8066670890037902,1,0
4,41,1,0.5213682576890145,0,1
2,22,1,0.8327166739125887,0,1
0,22,0,0.7503862639585824,0,0
2,168,1,0.4837339386552393,0,0
1,62,0,0.579713063168998,0,0
1,108,0,0.3110782740796896,0,0
2,56,1,0.4618124037514082,0,0
3,113,0,0.32324921123779826,0,0
0,58,0,0.390649297330446,0,0
4,167,0,1.0,0,0
1,84,0,0.6199858129009221,0,0
0,182,0,0.34521123026493394,0,0
0,62,0,0.7837472878023276,0,0
2,40,1,0.7579791430514587,0,0
0,29,1,0.738582450586444,1,0
4,64,0,0.5253573749576513,0,0
1,112,1,0.824545810603937,0,0
0,22,0,0.480439248428153,0,0
3,62,1,0.8587294453396798,0,1
1,199,0,0.8769213431864166,0,0
1,60,1,0.6871516267141818,0,0
1,140,0,0.4071363270280243,0,0
1,126,0,0.8604991402484333,0,0
2,188,1,0.583287438541592,0,0
0,28,0,0.7548718744456018,0,0
2,193,1,0.8381544101161007,0,0
4,163,0,0.5380683564024517,0,0
0,143,0,1.0,1,0
2,132,0,0.6912245223449248,0,0
1,140,1,0.5658517061724545,1,0
2,66,1,0.8998863709551559,0,0
1,175,0,1.0,0,0
2,47,1,0.28665093288774673,0,1
2,94,0,0.4237723939756653,0,0
0,113,1,0.5448793732648548,0,0
3,158,0,1.0,0,0
0,48,0,0.6041764138029958,0,0
3,76,0,1.0,0,0
2,93,1,0.7440221267980015,1,0
1,138,0,0.409939430732017,0,0
5,78,0,0.8761248495795749,0,0
0,54,0,0.7633898457728823,0,0
1,199,0,0.5275470967162814,1,0
1,55,0,0.567848559294313,0,0
0,96,0,0.4900793953096842,0,0
1,77,1,0.5750523809351895,0,0
1,21,0,0.8316910399219001,1,0
1,47,1,0.5192608988446684,0,0
2,89,0,0.7168774250308224,0,0
2,82,0,0.7627703560942093,0,0
1,199,0,0.6890920343990767,1,0
1,79,0,0.3768670149666562,0,0
2,109,0,0.8497751619542941,0,0
0,183,0,0.4669165090950069,0,0
0,123,0,0.5849881409046036,0,0
2,135,0,0.6079710254477293,0,0
1,62,0,0.6936298203512028,0,0
1,186,0,0.7192462589836044,0,0
1,152,1,0.8371708867162532,0,0
0,197,0,0.6376408714496692,0,0
0,35,1,0.45664419127874134,0,0
2,71,0,0.9174140264433852,0,0
0,90,0,0.6197942449250265,0,0
0,22,0,0.66301210032857,0,0
1,108,1,0.4998399126732335,0,0
3,157,0,0.5268733199730651,0,0
0,70,0,0.9884875290281667,0,0
3,179,0,0.4249837054895736,0,0
3,152,1,0.4545505173712214,0,1
2,137,0,0.6075469506314033,0,0
1,190,0,0.7636298621402523,0,0
1,159,0,0.5065132591160855,0,0
2,178,0,0.38437058361359133,0,0
1,169,0,0.45589530847641346,0,0
3,78,1,0.6168319861626353,0,1
1,71,0,0.49987305265462023,1,0
1,66,0,1.0,0,0
1,124,0,1.0,0,0
3,68,0,0.9331182270340087,0,0
2,75,0,0.7752861617953373,0,0
0,50,0,0.7756735805270452,0,0
3,89,0,0.964417108509741,0,0
2,95,0,0.7261512332488865,0,0
2,190,1,0.5353022007981107,0,0
3,100,1,1.0,0,1
2,93,0,0.8150455699163027,0,0
1,128,0,0.990609774578066,0,0
3,24,0,1.0,0,0
3,23,0,0.34555246657659433,0,0
1,162,1,0.5272055049682154,0,0
3,149,0,0.6593348579856271,1,1
2,196,1,0.8001880200539163,0,0
2,75,0,0.8833077139366386,0,0
2,155,1,0.6873647367450629,0,0
2,35,0,0.9585598916645055,0,0
4,43,0,0.8218824462804893,0,0
1,74,0,0.8194211290761448,0,0
1,88,0,0.6446426713042694,0,0
1,79,1,0.7631546308916436,0,1
2,178,1,0.7617811229997051,0,0
0,39,1,0.8925590192698408,0,0
1,73,0,0.4365495328744556,0,0
0,156,1,0.8404294245449989,0,0
4,181,1,0.3707221749560153,0,1
2,99,0,0.5293368019635759,0,0
4,163,0,0.8215368799719728,0,0
2,89,0,0.5323696092256397,0,0
1,153,0,0.7054556498382069,0,0
1,54,1,0.5157473914093432,0,0
3,124,0,0.8198557842582174,0,0
3,150,0,0.7094772631489105,0,0
1,40,0,0.6950513241552237,1,0
0,154,0,0.9199430175284635,0,0
2,97,0,0.7833673149094732,0,0
3,177,0,0.7987466303550141,0,0
2,41,0,0.9217764566126264,0,0
0,161,0,0.942351167961039,0,0
0,108,0,0.5099704768937238,0,0
2,86,1,0.8473915897754278,0,0
0,152,1,0.7866827024248642,0,0
1,134,0,0.9623929345657807,0,0
1,78,1,0.44263123841009877,0,0
0,156,0,0.5618753763537685,0,0
1,195,0,0.6605796892682898,0,0
1,121,1,0.9805420389936801,0,0
2,56,0,0.6426192904430547,0,0
